temperature,pressure,humidity
27.68,100521,39
27.59,100521,39
27.52,100522,40
27.46,100519,40
27.4,100520,40
27.33,100522,40
27.26,100521,40
27.18,100516,41
27.14,100521,41
27.08,100519,41
27,100525,41
26.92,100517,41
26.87,100518,41
26.83,100519,42
26.78,100527,42
26.73,100520,42
26.68,100519,42
26.65,100518,42
26.61,100517,42
26.61,100521,42
26.57,100521,42
26.54,100522,42
26.5,100521,43
26.46,100525,43
26.45,100525,43
26.42,100524,43
26.41,100518,43
26.4,100525,43
26.36,100518,43
26.34,100519,43
26.32,100524,43
26.3,100519,43
26.27,100521,43
26.22,100524,43
26.19,100521,43
26.16,100520,44
26.15,100517,44
26.09,100522,44
26.07,100526,44
26.03,100519,44
25.97,100526,44
25.93,100526,44
25.9,100525,44
25.86,100513,44
25.83,100519,44
25.8,100521,44
25.78,100523,44
25.74,100528,44
25.73,100520,44
25.7,100520,45
25.67,100516,45
25.66,100525,45
25.64,100521,45
25.62,100523,45
25.6,100524,45
25.57,100521,45
25.57,100526,45
25.54,100521,45
25.5,100521,45
25.48,100520,45
25.46,100517,45
25.46,100522,45
25.41,100522,45
25.38,100528,45
25.35,100512,46
25.33,100525,46
25.3,100518,46
25.29,100522,46
25.25,100523,46
25.24,100524,46
25.22,100527,46
25.22,100532,46
25.21,100523,46
25.21,100525,47
25.2,100532,47
25.2,100523,47
25.18,100525,47
25.18,100528,47
25.18,100528,47
25.16,100528,47
25.14,100530,46
25.14,100532,46
25.12,100519,46
25.12,100524,46
25.12,100527,47
25.11,100522,47
25.09,100519,47
25.08,100525,47
25.08,100522,47
25.05,100526,47
25.05,100520,47
25.03,100525,47
25.03,100525,47
25.03,100525,47
25.01,100522,47
24.99,100525,47
24.97,100524,47
24.95,100531,47
24.93,100530,47
24.93,100530,47
24.92,100537,47
24.88,100529,47
24.87,100522,47
24.86,100537,47
24.85,100530,47
24.84,100522,47
24.83,100526,47
24.83,100528,47
24.82,100525,47
24.8,100530,47
24.79,100528,47
24.79,100524,47
24.74,100528,47
24.74,100525,47
24.74,100530,47
24.72,100529,47
24.72,100530,47
24.7,100529,47
24.69,100528,47
24.7,100526,47
24.67,100527,47
24.65,100524,47
24.65,100529,48
24.64,100524,48
24.63,100531,48
24.62,100530,48
24.61,100524,48
24.6,100528,48
24.59,100525,48
24.58,100534,48
24.58,100525,48
24.58,100529,48
24.57,100527,48
24.57,100532,48
24.56,100522,48
24.56,100533,48
24.54,100527,48
24.54,100532,48
24.52,100524,48
24.54,100533,48
24.51,100528,48
24.51,100525,48
24.52,100524,48
24.51,100528,48
24.5,100534,48
24.52,100529,48
24.51,100533,48
24.52,100530,48
24.52,100535,48
24.51,100528,48
24.51,100525,48
24.51,100522,48
24.51,100528,48
24.5,100529,48
24.5,100521,48
24.52,100531,48
24.51,100528,48
24.51,100522,48
24.5,100526,48
24.48,100525,48
24.45,100529,48
24.44,100527,48
24.43,100525,48
24.42,100532,48
24.41,100530,48
24.41,100530,48
24.41,100522,48
24.41,100528,48
24.42,100524,48
24.41,100528,48
24.41,100534,48
24.42,100529,49
24.41,100522,49
24.42,100524,49
24.41,100525,49
24.43,100525,49
24.43,100531,49
24.44,100533,49
24.43,100525,49
24.41,100528,49
24.41,100530,49
24.4,100531,49
24.39,100525,49
24.39,100530,49
24.4,100534,49
24.39,100531,49
24.39,100524,49
24.4,100531,49
24.39,100525,49
24.4,100526,49
24.41,100522,49
24.4,100526,49
24.4,100531,49
24.4,100524,49
24.41,100528,49
24.41,100522,49
24.39,100525,49
24.38,100528,49
24.37,100530,49
24.37,100527,49
24.37,100529,49
24.37,100527,49
24.37,100529,49
24.36,100525,49
24.37,100529,49
24.36,100534,49
24.35,100524,49
24.34,100527,49
24.34,100533,49
24.34,100525,49
24.35,100529,49
24.34,100527,49
24.34,100532,49
24.34,100530,49
24.32,100524,49
24.32,100529,49
24.32,100532,49
24.32,100524,49
24.3,100528,49
24.29,100527,49
24.28,100522,49
24.3,100526,49
24.3,100526,49
24.28,100526,49
24.29,100530,49
24.3,100526,49
24.29,100530,49
24.27,100532,49
24.26,100531,49
24.27,100526,49
24.23,100531,49
24.2,100525,49
24.18,100523,49
24.18,100528,49
24.18,100525,49
24.15,100523,49
24.14,100521,49
24.13,100525,49
24.12,100526,49
24.12,100534,49
24.12,100529,50
24.11,100527,50
24.08,100531,50
24.08,100527,50
24.07,100531,50
24.06,100527,50
24.05,100528,50
24.06,100524,50
24.05,100528,50
24.05,100533,50
24.05,100523,50
24.06,100530,50
24.05,100526,50
24.05,100526,50
24.06,100530,50
24.06,100527,50
24.07,100527,50
24.07,100524,50
24.07,100527,50
24.07,100526,50
24.07,100526,50
24.08,100522,50
24.08,100523,50
24.09,100529,50
24.1,100525,50
24.13,100530,50
24.1,100525,50
24.1,100531,50
24.1,100525,50
24.11,100532,50
24.1,100528,50
24.09,100530,50
24.09,100526,50
24.09,100526,50
24.07,100529,50
24.08,100528,50
24.08,100527,50
24.08,100530,50
24.09,100529,50
24.07,100524,50
24.07,100521,50
24.08,100527,50
24.08,100533,50
24.07,100523,50
24.07,100529,50
24.07,100532,50
24.06,100524,50
24.05,100531,50
24.06,100527,50
24.04,100521,50
24.04,100523,50
24.05,100525,50
24.05,100526,50
24.05,100526,50
24.06,100527,50
24.05,100528,50
24.06,100524,50
24.05,100520,50
24.05,100528,50
24.04,100526,50
24.02,100528,50
24,100529,50
23.99,100525,50
23.99,100530,50
23.99,100533,50
23.98,100522,50
23.97,100524,50
23.95,100524,50
23.94,100528,50
23.95,100527,50
23.95,100524,50
23.94,100525,50
23.92,100516,50
23.91,100531,50
23.92,100530,50
23.93,100532,50
23.91,100531,50
23.93,100532,50
23.94,100521,50
23.92,100524,50
23.92,100529,50
23.92,100530,50
23.92,100530,50
23.93,100523,50
23.92,100524,50
23.93,100531,50
23.93,100534,50
23.93,100523,50
23.94,100536,50
23.95,100524,50
23.94,100528,51
23.95,100521,51
23.96,100534,51
23.97,100529,51
23.97,100526,51
23.96,100528,50
23.95,100524,50
23.96,100527,50
23.95,100524,50
23.97,100522,50
23.97,100535,50
23.98,100525,50
23.97,100530,50
23.98,100526,50
23.98,100529,51
23.99,100521,50
24,100527,50
24,100521,51
24.03,100531,51
24.04,100526,51
24.05,100517,50
24.04,100527,50
24.05,100528,50
24.05,100520,50
24.04,100523,50
24.06,100527,50
24.05,100534,50
24.05,100525,50
24.07,100526,50
24.07,100529,50
24.09,100524,50
24.09,100524,50
24.1,100532,50
24.1,100525,50
24.11,100525,50
24.12,100520,50
24.11,100527,50
24.13,100530,50
24.12,100524,50
24.13,100522,50
24.13,100525,50
24.14,100526,50
24.14,100521,50
24.15,100523,50
24.15,100523,50
24.14,100522,50
24.17,100524,50
24.16,100527,50
24.17,100523,50
24.16,100521,50
24.17,100526,50
24.17,100520,50
24.17,100520,50
24.17,100521,50
24.17,100527,50
24.18,100525,50
24.18,100517,50
24.18,100530,50
24.18,100522,50
24.18,100522,50
24.17,100520,50
24.19,100524,50
24.18,100525,50
24.19,100529,50
24.18,100528,50
24.19,100527,50
24.19,100529,50
24.19,100524,50
24.19,100524,50
24.21,100516,50
24.2,100521,50
24.21,100522,50
24.21,100522,50
24.22,100521,50
24.21,100522,50
24.22,100530,50
24.22,100524,50
24.22,100523,50
24.22,100529,50
24.21,100527,50
24.23,100528,50
24.23,100522,50
24.23,100526,50
24.23,100526,50
24.24,100524,50
24.22,100518,50
24.23,100531,50
24.22,100526,50
24.22,100526,50
24.22,100530,50
24.23,100525,50
24.22,100524,50
24.22,100523,50
24.21,100528,50
24.23,100525,50
24.23,100531,50
24.22,100529,50
24.22,100526,49
24.21,100522,50
24.22,100526,50
24.22,100523,50
24.21,100528,50
24.22,100523,50
24.23,100522,50
24.21,100528,50
24.23,100528,50
24.21,100528,50
24.22,100521,50
24.22,100529,50
24.23,100525,50
24.22,100523,50
24.21,100522,50
24.21,100527,50
24.2,100521,50
24.2,100528,50
24.18,100528,50
24.16,100524,50
24.16,100519,50
24.16,100525,50
24.14,100521,50
24.13,100525,50
24.13,100526,50
24.11,100528,50
24.1,100525,50
24.09,100521,50
24.08,100527,50
24.09,100524,50
24.07,100526,50
24.06,100525,50
24.03,100525,50
24.04,100521,50
24.03,100525,50
24.03,100525,50
24.02,100528,50
24.02,100534,50
24,100518,50
24,100524,50
24,100527,50
24,100526,50
24.01,100530,50
24,100532,50
24,100532,50
24.02,100528,50
23.99,100525,50
23.98,100529,50
23.97,100527,50
23.97,100522,50
23.97,100526,50
23.95,100527,50
23.95,100532,50
23.94,100533,50
23.92,100530,50
23.89,100525,50
23.86,100531,50
23.85,100528,50
23.84,100525,50
23.82,100530,50
23.81,100533,50
23.8,100526,50
23.78,100534,50
23.79,100536,50
23.8,100532,51
23.79,100529,51
23.8,100528,51
23.79,100530,51
23.79,100525,51
23.78,100526,51
23.76,100519,51
23.78,100528,51
23.78,100526,51
23.78,100528,51
23.79,100529,51
23.8,100525,51
23.8,100529,51
23.82,100526,51
23.82,100524,51
23.83,100526,51
23.83,100526,51
23.82,100524,51
23.85,100520,51
23.86,100527,51
23.86,100531,51
23.86,100525,51
23.86,100531,50
23.85,100529,50
23.85,100535,51
23.85,100529,51
23.84,100527,51
23.83,100529,51
23.83,100526,51
23.82,100530,51
23.8,100526,51
23.81,100528,51
23.8,100521,51
23.81,100522,51
23.82,100523,51
23.82,100524,51
23.82,100524,51
23.82,100524,51
23.83,100528,51
23.83,100526,51
23.83,100526,51
23.84,100527,51
23.83,100529,51
23.83,100525,51
23.82,100524,51
23.83,100523,51
23.83,100526,51
23.83,100529,51
23.82,100527,51
23.83,100531,51
23.82,100524,51
23.84,100529,51
23.83,100531,51
23.83,100526,51
23.83,100526,51
23.83,100523,51
23.84,100525,51
23.84,100522,51
23.84,100527,51
23.83,100528,51
23.82,100530,51
23.83,100520,51
23.83,100519,51
23.81,100522,51
23.8,100526,51
23.82,100523,51
23.81,100525,51
23.81,100527,51
23.81,100528,51
23.8,100532,51
23.79,100525,51
23.77,100527,51
23.77,100527,51
23.79,100530,51
23.75,100529,51
23.75,100520,51
23.74,100524,51
23.75,100529,51
23.75,100531,51
23.77,100529,51
23.77,100520,51
23.75,100521,51
23.75,100526,51
23.73,100537,51
23.74,100533,51
23.74,100529,51
23.74,100533,51
23.74,100533,51
23.74,100524,51
23.74,100527,51
23.72,100524,51
23.7,100529,51
23.71,100528,51
23.71,100528,51
23.71,100525,51
23.72,100529,51
23.7,100526,51
23.68,100534,51
23.67,100526,51
23.66,100530,51
23.66,100525,51
23.65,100529,51
23.66,100530,51
23.66,100530,51
23.66,100524,51
23.65,100523,51
23.66,100530,51
23.66,100530,51
23.66,100524,51
23.66,100525,51
23.66,100528,51
23.67,100531,51
23.66,100530,51
23.67,100528,51
23.66,100530,51
23.66,100528,51
23.66,100528,51
23.66,100535,51
23.67,100534,51
23.67,100526,51
23.67,100535,51
23.67,100529,51
23.67,100526,51
23.68,100534,51
23.69,100527,51
23.71,100532,51
23.71,100527,51
23.72,100529,51
23.72,100527,51
23.74,100526,51
23.76,100527,51
23.76,100531,51
23.76,100525,51
23.77,100526,51
23.77,100532,51
23.81,100530,51
23.78,100523,51
23.78,100526,51
23.79,100536,51
23.79,100527,51
23.79,100525,51
23.79,100525,51
23.77,100537,51
23.75,100529,51
23.77,100531,51
23.77,100527,51
23.76,100525,51
23.77,100527,51
23.76,100531,51
23.79,100530,51
23.8,100529,51
23.8,100525,51
23.8,100529,51
23.81,100530,51
23.83,100534,51
23.83,100531,51
23.84,100535,51
23.85,100529,51
23.85,100540,51
23.86,100525,51
23.87,100533,51
23.88,100534,51
23.89,100529,51
23.9,100526,51
23.91,100517,51
23.92,100535,51
23.92,100518,51
23.94,100530,51
23.94,100524,51
23.92,100523,51
23.94,100524,51
23.93,100532,51
23.92,100530,51
23.94,100528,51
23.94,100533,51
23.95,100526,51
23.95,100521,51
23.97,100526,51
23.96,100522,51
23.97,100527,51
23.97,100522,51
23.98,100526,51
23.99,100521,51
23.98,100523,51
23.97,100527,51
23.96,100537,51
23.97,100530,51
23.95,100524,51
23.97,100524,51
23.96,100525,51
23.96,100525,51
23.98,100522,51
23.95,100521,51
23.95,100524,51
23.93,100532,51
23.96,100525,51
23.96,100537,51
23.97,100527,51
23.97,100527,51
23.97,100521,51
23.98,100522,51
24,100526,51
23.99,100522,51
23.99,100517,51
24.01,100522,51
24.02,100526,51
24.01,100528,51
24.04,100521,51
24.02,100526,51
24.04,100532,51
24.02,100535,51
24.04,100532,51
24.02,100517,51
24.02,100523,50
24.02,100524,50
24.03,100528,50
24.03,100527,50
24.04,100532,50
24.03,100525,50
24.04,100523,50
24.03,100525,50
24.04,100526,50
24.06,100524,50
24.04,100527,50
24.04,100529,50
24.04,100532,50
24.04,100526,50
24.04,100527,50
24.05,100525,50
24.06,100525,50
24.07,100526,50
24.04,100527,50
24.05,100531,50
24.05,100531,50
24.06,100530,50
24.04,100521,50
24.03,100530,50
24.03,100520,50
24.03,100525,50
24.04,100529,50
24.02,100523,50
24.03,100525,50
24.02,100526,50
24.02,100526,50
24.04,100523,50
24.02,100517,50
24.04,100521,50
24.03,100525,50
24.01,100525,50
23.99,100525,50
23.98,100532,50
23.97,100527,50
23.98,100526,50
23.98,100529,50
23.98,100532,50
24,100526,50
24,100527,50
23.99,100530,50
24,100526,50
23.99,100519,51
23.98,100518,51
24,100526,51
24.01,100519,51
24.01,100522,51
24,100523,51
23.99,100530,51
23.99,100519,51
23.98,100523,51
23.98,100521,51
23.99,100524,51
24,100527,51
24,100527,51
24.02,100528,51
24,100520,51
24,100521,51
24,100526,51
24.01,100516,51
24,100527,51
24.04,100526,51
24,100529,51
24,100524,51
24.02,100528,51
24.03,100527,51
24.03,100519,51
24.02,100529,51
24.02,100523,51
24.02,100528,51
24.05,100528,51
24.04,100526,51
24.06,100524,51
24.07,100531,51
24.07,100532,51
24.09,100524,51
24.09,100529,51
24.1,100525,51
24.12,100523,51
24.12,100529,51
24.11,100530,51
24.13,100525,51
24.13,100522,51
24.12,100521,51
24.12,100523,51
24.12,100529,51
24.12,100529,51
24.12,100523,51
24.13,100528,51
24.13,100528,51
24.13,100526,51
24.12,100529,51
24.11,100528,51
24.08,100523,51
24.06,100530,50
24.03,100530,50
24.02,100528,50
24,100527,50
24,100526,51
24,100521,51
23.99,100528,51
24,100527,51
23.98,100526,51
23.99,100524,51
24.01,100530,51
23.98,100529,51
23.98,100532,51
23.96,100533,51
23.95,100524,51
23.95,100526,51
23.94,100528,51
23.92,100533,51
23.93,100532,51
23.94,100536,51
23.94,100532,51
23.93,100528,51
23.94,100528,51
23.92,100527,51
23.91,100534,51
23.91,100536,51
23.91,100533,51
23.91,100530,51
23.9,100526,51
23.89,100528,51
23.88,100529,51
23.86,100536,51
23.83,100531,51
23.82,100532,51
23.82,100529,51
23.82,100530,51
23.83,100536,51
23.83,100530,51
23.83,100528,51
23.81,100522,51
23.82,100532,51
23.81,100531,51
23.81,100527,51
23.76,100528,51
23.76,100524,51
23.77,100531,51
23.76,100525,51
23.76,100531,51
23.75,100518,51
23.76,100525,51
23.76,100525,51
23.76,100528,51
23.77,100521,51
23.79,100536,51
23.78,100520,51
23.77,100526,51
23.78,100531,51
23.76,100531,51
23.76,100531,51
23.74,100527,51
23.74,100527,51
23.73,100531,51
23.73,100525,51
23.7,100528,51
23.68,100537,51
23.67,100535,51
23.66,100530,51
23.65,100529,51
23.66,100524,51
23.63,100531,51
23.64,100533,51
23.64,100529,51
23.63,100523,51
23.61,100527,51
23.59,100529,51
23.59,100521,51
23.56,100527,51
23.54,100525,51
23.55,100523,52
23.54,100527,52
23.53,100523,52
23.51,100528,52
23.51,100527,52
23.5,100528,52
23.48,100528,52
23.48,100525,52
23.47,100526,52
23.44,100533,52
23.45,100529,52
23.48,100528,52
23.48,100522,52
23.48,100533,52
23.47,100529,52
23.49,100529,52
23.5,100520,52
23.5,100534,52
23.5,100526,52
23.49,100532,52
23.5,100523,52
23.5,100521,52
23.49,100530,52
23.5,100528,52
23.51,100524,52
23.52,100530,52
23.5,100520,52
23.51,100527,52
23.52,100526,52
23.51,100524,52
23.51,100528,52
23.52,100529,52
23.53,100525,52
23.53,100536,52
23.54,100524,52
23.54,100527,52
23.54,100527,52
23.54,100527,52
23.55,100528,52
23.55,100523,52
23.56,100530,52
23.57,100535,52
23.56,100530,52
23.57,100537,52
23.57,100529,52
23.59,100527,52
23.59,100530,52
23.58,100528,52
23.58,100533,52
23.57,100526,52
23.59,100534,52
23.6,100531,52
23.6,100526,52
23.6,100534,52
23.61,100533,52
23.63,100530,52
23.62,100529,52
23.64,100533,52
23.65,100534,52
23.63,100531,52
23.64,100526,52
23.65,100531,52
23.64,100526,52
23.66,100528,52
23.67,100532,52
23.67,100526,52
23.69,100530,52
23.7,100522,52
23.69,100524,52
23.7,100532,52
23.7,100528,52
23.69,100535,52
23.69,100524,52
23.71,100533,52
23.71,100528,52
23.71,100525,52
23.72,100538,52
23.72,100529,52
23.73,100526,52
23.73,100526,52
23.72,100526,52
23.73,100526,52
23.74,100527,52
23.74,100533,52
23.74,100532,52
23.72,100527,52
23.72,100527,52
23.73,100520,52
23.73,100527,51
23.73,100528,51
23.74,100530,51
23.73,100525,52
23.74,100533,52
23.74,100527,51
23.74,100527,51
23.75,100529,51
23.74,100533,51
23.73,100531,51
23.74,100533,51
23.74,100526,51
23.74,100530,51
23.74,100535,51
23.76,100531,51
23.76,100531,51
23.77,100527,51
23.79,100525,51
23.79,100532,51
23.8,100531,51
23.82,100534,51
23.82,100527,51
23.83,100537,51
23.82,100524,51
23.82,100530,51
23.83,100526,51
23.84,100527,51
23.83,100531,51
23.84,100530,51
23.84,100533,51
23.86,100520,51
23.85,100529,51
23.87,100521,51
23.88,100528,51
23.89,100524,51
23.87,100527,51
23.87,100533,51
23.87,100524,51
23.87,100521,51
23.86,100524,51
23.85,100529,51
23.86,100528,51
23.85,100529,51
23.86,100527,51
23.84,100522,51
23.82,100529,51
23.82,100530,51
23.81,100522,51
23.81,100531,51
23.81,100528,51
23.81,100533,51
23.81,100522,51
23.81,100524,51
23.81,100528,51
23.81,100525,51
23.81,100528,51
23.83,100525,51
23.82,100527,51
23.83,100526,51
23.84,100524,51
23.85,100526,51
23.85,100529,51
23.86,100525,51
23.87,100529,51
23.86,100527,51
23.87,100526,51
23.87,100532,51
23.87,100529,51
23.87,100530,51
23.85,100529,51
23.85,100524,51
23.85,100523,51
23.86,100525,51
23.86,100528,51
23.88,100526,51
23.88,100529,51
23.89,100530,51
23.91,100533,51
23.9,100526,51
23.91,100528,51
23.91,100528,51
23.91,100528,51
23.91,100528,51
23.93,100526,51
23.93,100529,51
23.94,100532,51
23.93,100536,51
23.93,100525,51
23.94,100527,51
23.94,100524,51
23.93,100526,51
23.95,100535,51
23.94,100521,51
23.94,100530,51
23.95,100524,51
23.95,100518,51
23.93,100520,51
23.94,100530,51
23.93,100525,51
23.9,100526,50
23.9,100529,50
23.87,100524,50
23.84,100527,50
23.83,100526,50
23.81,100528,51
23.79,100522,51
23.8,100523,51
23.79,100525,51
23.79,100526,51
23.77,100530,51
23.75,100523,51
23.73,100525,51
23.75,100525,51
23.73,100531,51
23.72,100523,51
23.71,100522,51
23.7,100523,51
23.7,100529,51
23.7,100529,51
23.7,100525,51
23.69,100524,51
23.68,100530,51
23.68,100517,51
23.66,100522,51
23.67,100531,51
23.67,100531,51
23.65,100523,52
23.67,100526,52
23.67,100529,52
23.68,100531,52
23.68,100528,52
23.68,100528,52
23.69,100530,52
23.68,100528,52
23.69,100523,52
23.7,100526,52
23.7,100525,52
23.69,100524,52
23.71,100527,52
23.72,100529,52
23.71,100522,52
23.73,100526,52
23.74,100527,52
23.74,100522,52
23.75,100529,52
23.75,100529,51
23.77,100532,52
23.79,100525,52
23.77,100518,52
23.76,100519,52
23.77,100524,52
23.77,100527,52
23.77,100527,52
23.78,100523,52
23.77,100524,52
23.77,100523,52
23.79,100525,52
23.8,100531,52
23.8,100525,52
23.79,100518,52
23.79,100530,52
23.79,100522,51
23.8,100532,52
23.8,100529,52
23.8,100521,51
23.81,100527,51
23.83,100529,51
23.83,100525,51
23.83,100523,51
23.84,100527,51
23.84,100522,52
23.84,100527,52
23.83,100520,52
23.84,100527,52
23.84,100527,52
23.82,100530,51
23.84,100530,51
23.84,100519,51
23.86,100528,51
23.85,100524,52
23.87,100527,52
23.88,100525,52
23.89,100525,52
23.9,100526,52
23.92,100522,52
23.94,100521,52
23.96,100525,52
23.96,100537,52
23.96,100525,52
23.97,100527,52
23.99,100531,52
24,100526,51
24,100521,51
24,100524,51
24,100521,51
24.02,100526,51
24.03,100522,51
24.04,100521,51
24.05,100522,51
24.05,100526,51
24.04,100518,51
24.05,100517,51
24.06,100518,51
24.07,100521,51
24.07,100520,51
24.07,100524,51
24.08,100525,51
24.07,100527,51
24.08,100516,51
24.08,100522,51
24.09,100518,51
24.06,100524,51
24.04,100515,51
24.04,100526,51
24.02,100523,51
24.03,100519,51
24.03,100525,51
24.02,100520,51
24.03,100522,51
24.03,100525,51
24.04,100526,51
24.04,100516,51
24.04,100526,51
24.03,100519,51
24.04,100523,51
24.02,100526,51
24.03,100528,51
24.04,100518,51
24.04,100516,51
24.05,100517,51
24.05,100517,51
24.06,100530,51
24.05,100518,51
24.07,100523,51
24.06,100524,51
24.07,100517,51
24.08,100525,51
24.08,100519,51
24.08,100522,51
24.07,100524,51
24.06,100525,51
24.07,100524,51
24.07,100524,51
24.08,100523,51
24.1,100525,51
24.08,100514,51
24.07,100521,51
24.07,100523,50
24.08,100525,50
24.06,100513,50
24.05,100511,50
24.04,100518,50
24.02,100521,50
24,100521,50
23.99,100521,50
23.99,100522,50
24,100526,50
24,100524,51
24,100526,51
23.99,100522,51
24.02,100526,51
24.02,100517,51
24,100516,51
23.99,100519,51
23.98,100523,51
23.98,100521,51
23.99,100525,51
24,100521,51
24.01,100522,51
24,100526,51
24,100521,51
24.02,100524,51
24.02,100518,51
24.01,100522,51
24.02,100523,51
24.02,100524,51
24.04,100526,51
24.03,100519,51
24.02,100524,51
23.99,100519,51
24,100521,51
24,100521,51
24.01,100522,51
24,100527,51
24,100516,51
24.01,100516,51
24.02,100517,51
24.02,100524,51
24.03,100522,51
24.03,100523,51
24.04,100521,51
24.04,100521,51
24.04,100524,51
24.04,100521,51
24.03,100525,51
24.04,100518,51
24.04,100516,51
24.02,100518,51
24.02,100517,51
24.01,100522,50
24.02,100520,50
24.02,100524,51
24.02,100517,51
24.02,100524,51
24.01,100522,51
24.01,100528,51
24.03,100522,51
24.02,100523,51
24,100521,51
24.02,100526,51
24.02,100513,51
24.02,100523,51
24,100521,51
24.01,100528,51
24.02,100518,51
24.02,100520,51
24.04,100521,51
24.03,100523,51
24.05,100522,51
24.05,100528,51
24.05,100523,51
24.05,100518,51
24.05,100517,51
24.06,100530,51
24.06,100524,51
24.06,100524,51
24.04,100515,51
24.04,100521,51
24.06,100524,51
24.06,100525,51
24.05,100511,51
24.05,100520,51
24.04,100521,51
24.05,100523,51
24.06,100518,51
24.06,100518,51
24.07,100529,51
24.07,100515,51
24.08,100516,51
24.08,100522,51
24.08,100514,51
24.09,100519,51
24.09,100524,51
24.09,100524,51
24.1,100525,51
24.1,100520,51
24.09,100524,51
24.09,100530,51
24.1,100522,51
24.12,100523,51
24.13,100526,51
24.14,100521,51
24.14,100521,51
24.16,100524,51
24.17,100520,51
24.17,100527,51
24.18,100522,51
24.19,100522,51
24.21,100527,51
24.21,100522,51
24.22,100518,51
24.22,100529,51
24.22,100518,51
24.23,100525,51
24.22,100529,50
24.21,100527,50
24.2,100524,50
24.2,100525,50
24.21,100524,50
24.22,100532,50
24.2,100528,50
24.18,100533,50
24.13,100528,50
24.12,100534,50
24.11,100525,50
24.1,100520,50
24.1,100525,50
24.1,100525,50
24.1,100522,50
24.11,100519,50
24.13,100525,50
24.13,100525,50
24.13,100523,50
24.14,100521,50
24.16,100527,50
24.16,100530,50
24.17,100526,50
24.17,100529,50
24.16,100525,50
24.17,100520,50
24.17,100527,50
24.19,100529,50
24.18,100528,50
24.18,100526,50
24.19,100529,50
24.17,100527,50
24.19,100529,50
24.17,100529,50
24.16,100524,50
24.17,100526,50
24.16,100531,50
24.17,100526,50
24.16,100524,50
24.16,100525,50
24.15,100525,50
24.16,100530,50
24.16,100525,50
24.18,100522,50
24.17,100529,50
24.18,100533,50
24.18,100528,50
24.19,100525,50
24.2,100523,50
24.21,100527,50
24.2,100526,50
24.2,100531,50
24.18,100526,50
24.18,100530,50
24.16,100525,50
24.14,100527,50
24.15,100528,50
24.14,100526,50
24.15,100529,50
24.15,100517,50
24.16,100533,50
24.15,100523,50
24.16,100525,50
24.16,100522,50
24.17,100527,50
24.16,100521,50
24.18,100523,50
24.17,100526,50
24.17,100523,50
24.18,100525,50
24.17,100527,50
24.16,100520,50
24.17,100526,50
24.18,100522,50
24.15,100529,50
24.12,100523,50
24.13,100526,50
24.13,100519,50
24.09,100515,50
24.09,100529,50
24.09,100526,50
24.1,100520,50
24.09,100524,50
24.09,100518,50
24.08,100522,50
24.07,100521,50
24.07,100526,50
24.05,100520,50
24.06,100530,50
24.06,100524,50
24.06,100525,50
24.05,100518,50
24.05,100523,50
24.03,100525,50
24.03,100525,51
24.04,100521,51
24.04,100521,51
24.03,100522,51
24.03,100525,50
24.02,100528,50
24.02,100523,51
24,100524,51
23.99,100531,51
24.02,100526,51
23.98,100529,50
23.97,100526,50
23.96,100528,50
23.94,100530,51
23.94,100522,51
23.91,100527,50
23.9,100526,50
23.87,100527,51
23.87,100530,51
23.87,100526,51
23.87,100527,51
23.88,100529,51
23.88,100523,51
23.89,100525,51
23.89,100525,51
23.89,100527,51
23.9,100531,51
23.91,100534,51
23.9,100526,51
23.91,100534,51
23.92,100524,51
23.93,100520,51
23.92,100526,51
23.92,100521,51
23.9,100526,51
23.89,100530,51
23.89,100525,51
23.87,100521,51
23.87,100533,51
23.88,100528,51
23.87,100527,51
23.86,100531,51
23.86,100527,51
23.84,100527,51
23.84,100527,51
23.85,100529,51
23.83,100531,51
23.81,100533,51
23.82,100530,51
23.82,100523,51
23.8,100521,51
23.82,100523,51
23.83,100531,51
23.83,100528,51
23.83,100531,51
23.82,100530,51
23.82,100530,51
23.82,100523,51
23.81,100533,51
23.8,100526,51
23.79,100525,51
23.77,100530,51
23.77,100526,51
23.75,100526,51
23.75,100534,51
23.74,100533,51
23.74,100522,51
23.73,100528,51
23.73,100531,51
23.73,100530,51
23.73,100527,51
23.72,100524,51
23.72,100521,51
23.72,100529,51
23.74,100527,51
23.74,100521,51
23.73,100526,51
23.74,100532,51
23.74,100527,51
23.73,100526,51
23.74,100524,51
23.74,100524,51
23.74,100530,51
23.73,100526,51
23.73,100526,51
23.74,100529,51
23.73,100531,51
23.74,100526,51
23.73,100528,51
23.72,100529,51
23.72,100529,51
23.73,100526,51
23.74,100527,51
23.75,100525,51
23.74,100533,51
23.75,100528,51
23.74,100530,51
23.74,100527,51
23.74,100527,51
23.73,100531,51
23.73,100531,51
23.71,100528,51
23.7,100526,51
23.71,100528,51
23.7,100537,51
23.69,100530,51
23.69,100530,51
23.7,100536,51
23.69,100535,51
23.69,100535,51
23.69,100535,51
23.68,100530,51
23.68,100531,51
23.69,100530,51
23.69,100527,51
23.7,100531,51
23.69,100527,51
23.7,100529,51
23.72,100526,51
23.69,100530,51
23.7,100529,51
23.68,100525,51
23.68,100530,51
23.66,100530,51
23.66,100528,51
23.66,100532,51
23.65,100529,51
23.65,100529,51
23.63,100528,51
23.64,100530,51
23.64,100524,51
23.64,100529,51
23.62,100529,51
23.62,100529,51
23.63,100531,51
23.66,100527,52
23.66,100533,52
23.67,100532,52
